date,True AQI,Predicted AQI
2024/5/28,76.0,77.52306831311205
2024/5/29,44.0,74.26859149874979
2024/5/30,28.0,48.159384746565486
2024/5/31,40.0,34.88185262105418
2024/6/1,46.0,67.13114869289923
2024/6/2,65.0,56.19075276307978
2024/6/3,74.0,77.49739265957626
2024/6/4,64.0,74.41238117190005
2024/6/5,74.0,66.63313180626318
2024/6/6,50.0,67.72989810156628
2024/6/7,54.0,42.128535381380075
2024/6/8,61.0,58.890796188003215
2024/6/9,67.0,67.9902594167414
2024/6/10,63.0,57.69871588594538
2024/6/11,73.0,77.70465656722808
2024/6/12,69.0,70.21208975137742
2024/6/13,44.0,61.692112709497444
2024/6/14,36.0,43.410923524789084
2024/6/15,60.0,45.88624254197183
2024/6/16,83.0,67.39750859624729
2024/6/17,90.0,81.69514502725855
2024/6/18,93.0,89.79897560690588
2024/6/19,74.0,78.60571848816033
2024/6/20,50.0,56.36351503252182
2024/6/21,97.0,42.30282960202568
2024/6/22,137.0,69.28005563483117
2024/6/23,29.0,89.15706281398917
2024/6/24,43.0,39.88446171380032
2024/6/25,80.0,68.1906779735119
2024/6/26,71.0,74.28938546944161
2024/6/27,80.0,74.48558000599877
2024/6/28,71.0,76.8652848012618
2024/6/29,55.0,55.86541658926798
2024/6/30,35.0,51.656136772487585
2024/7/1,34.0,32.681837599315614
2024/7/2,37.0,35.43867226990431
2024/7/3,62.0,45.257122107775686
2024/7/4,84.0,66.40542475334712
2024/7/5,45.0,65.0218506544237
2024/7/6,40.0,41.99173995682507
2024/7/7,37.0,48.624301622049394
2024/7/8,64.0,31.921672408082586
2024/7/9,81.0,64.46415930459162
2024/7/10,88.0,71.59766862434051
2024/7/11,45.0,75.7814117537583
2024/7/12,52.0,35.00186046642113
2024/7/13,73.0,39.683361297087906
2024/7/14,59.0,51.73125335144821
2024/7/15,44.0,45.342885041538416
2024/7/16,29.0,33.46708109309463
2024/7/17,32.0,43.85793395566574
2024/7/18,61.0,39.09831914136345
2024/7/19,53.0,70.4455809072872
2024/7/20,50.0,51.60611161992909
2024/7/21,40.0,51.090247434239785
2024/7/22,58.0,41.78478656017975
2024/7/23,48.0,49.75401167894144
2024/7/24,26.0,41.803844382300525
2024/7/25,31.0,21.454337135966796
2024/7/26,37.0,34.12675166511809
2024/7/27,31.0,33.94997524875942
2024/7/28,40.0,33.437769672782615
2024/7/29,19.0,43.16262609901773
2024/7/30,32.0,12.456258754564935
2024/7/31,27.0,37.54640202462383
2024/8/1,34.0,37.85031264743418
2024/8/2,31.0,37.54148768906324
2024/8/3,37.0,28.35056434784449
2024/8/4,30.0,37.407193965477454
2024/8/5,45.0,40.89463587693069
2024/8/6,50.0,51.671925789132004
2024/8/7,43.0,42.47104517327948
2024/8/8,49.0,52.896001986162965
2024/8/9,29.0,35.29639007737351
2024/8/10,27.0,30.16802056427707
2024/8/11,18.0,35.18178368627212
2024/8/12,18.0,16.45930415332201
2024/8/13,27.0,28.506022880054093
2024/8/14,43.0,38.08773813139961
2024/8/15,43.0,47.35232155101857
2024/8/16,38.0,41.76342644403604
2024/8/17,30.0,34.87469503063769
2024/8/18,26.0,33.56739602958784
2024/8/19,18.0,29.124762106130262
2024/8/20,23.0,17.448989564725675
2024/8/21,28.0,28.980165965748668
2024/8/22,42.0,36.73385863898485
2024/8/23,33.0,40.62629522885676
2024/8/24,30.0,38.95675167450442
2024/8/25,26.0,33.26881518839073
2024/8/26,21.0,24.306982427873596
2024/8/27,31.0,37.16761792943237
2024/8/28,43.0,40.8924155925118
2024/8/29,58.0,52.26630456033404
2024/8/30,52.0,60.355596313323744
2024/8/31,28.0,42.46372398098646
2024/9/1,21.0,28.65019322349417
2024/9/2,32.0,29.758618089569136
2024/9/3,58.0,45.55876659861079
2024/9/4,23.0,51.52050959092305
2024/9/5,23.0,26.050620402116536
2024/9/6,22.0,43.19247070984488
2024/9/7,26.0,23.429933269219518
2024/9/8,58.0,37.621808172655975
2024/9/9,17.0,43.67947366488363
2024/9/10,20.0,31.091315694577034
2024/9/11,26.0,28.363064090164944
2024/9/12,33.0,42.438242975339264
2024/9/13,23.0,49.123044880215666
2024/9/14,28.0,23.30658521274278
2024/9/15,40.0,49.923453307787014
2024/9/16,26.0,45.853074961436846
2024/9/17,38.0,28.202629919638227
2024/9/18,53.0,42.54920262216223
2024/9/19,31.0,58.178683469453915
2024/9/20,17.0,17.08982523677851
2024/9/21,18.0,27.782235997389215
2024/9/22,34.0,37.67122391731367
2024/9/23,56.0,53.63844554317764
2024/9/24,43.0,67.83364849516587
2024/9/25,34.0,36.325345028815384
2024/9/26,46.0,51.060885328398236
2024/9/27,52.0,51.20041056403096
2024/9/28,68.0,48.48509614941529
2024/9/29,12.0,53.82750126151229
2024/9/30,15.0,19.295748503897055
2024/10/1,18.0,26.958065413448146
2024/10/2,30.0,37.03981368711574
2024/10/3,63.0,46.8154550769734
2024/10/4,81.0,72.31663032031373
2024/10/5,81.0,78.559730385047
2024/10/6,24.0,65.97343657056729
2024/10/7,26.0,26.028394374352256
2024/10/8,77.0,54.30741712601782
2024/10/9,22.0,87.22683225748142
2024/10/10,48.0,16.947618803779633
2024/10/11,84.0,86.5432307051473
2024/10/12,116.0,75.64428279275677
2024/10/13,120.0,67.59026892417036
2024/10/14,40.0,89.03656101983202
2024/10/15,45.0,34.473058643427734
2024/10/16,57.0,48.43673357804257
2024/10/17,38.0,55.21055940042052
2024/10/18,17.0,29.83514219089517
2024/10/19,33.0,36.689892142914566
2024/10/20,52.0,53.28181575133065
2024/10/21,26.0,52.068857688308704
2024/10/22,40.0,37.83048852706385
2024/10/23,62.0,69.88018006990069
2024/10/24,148.0,66.85670680049284
2024/10/25,201.0,121.06185826562745
2024/10/26,28.0,128.3525767135422
2024/10/27,40.0,34.58936453053451
2024/10/28,90.0,67.80993749111275
2024/10/29,89.0,93.68129404004114
2024/10/30,136.0,72.25140112313395
2024/10/31,130.0,115.02630159929842
2024/11/1,123.0,80.14421630172134
2024/11/2,71.0,95.28399356521041
2024/11/3,17.0,46.913369188286616
2024/11/4,38.0,33.465248272571245
2024/11/5,52.0,62.51280086755239
2024/11/6,93.0,66.52077014284772
2024/11/7,148.0,102.38688470420206
2024/11/8,161.0,118.16465738871815
2024/11/9,125.0,117.93377116466237
2024/11/10,74.0,90.83034902256779
2024/11/11,84.0,72.02569800523341
2024/11/12,81.0,69.72377486091392
2024/11/13,53.0,69.8839194803209
2024/11/14,70.0,49.2034492183035
2024/11/15,43.0,68.60413882849551
2024/11/16,29.0,36.964790024287815
2024/11/17,41.0,46.06517957522852
2024/11/18,57.0,56.76181949222035
2024/11/19,65.0,64.35207661683894
2024/11/20,25.0,67.58028431031175
2024/11/21,32.0,39.36063302622573
2024/11/22,51.0,64.08202553218212
2024/11/23,88.0,45.30026323259139
2024/11/24,48.0,90.8773200119679
2024/11/25,19.0,34.044854722815245
2024/11/26,19.0,26.707608292496836
2024/11/27,19.0,33.50301589898076
2024/11/28,30.0,30.50004352171536
2024/11/29,43.0,59.754528899921034
2024/11/30,51.0,60.7164581808914
2024/12/1,22.0,53.08697266137436
2024/12/2,36.0,24.65833400880694
2024/12/3,34.0,75.01343177608382
2024/12/4,21.0,44.85242466720723
2024/12/5,24.0,27.572348129758034
2024/12/6,17.0,54.26609615524412
2024/12/7,27.0,16.54056044878041
2024/12/8,44.0,65.46910238369423
2024/12/9,38.0,59.548692492947225
2024/12/10,39.0,47.52548645131629
2024/12/11,64.0,55.26201287594356
2024/12/12,25.0,83.22220477287044
2024/12/13,26.0,9.537899537488734
2024/12/14,34.0,60.46140899819624
2024/12/15,35.0,49.35528474896727
2024/12/16,20.0,55.20876073886563
2024/12/17,22.0,20.708523496670992
2024/12/18,44.0,46.088651320185484
2024/12/19,40.0,80.55331118871445
2024/12/20,19.0,26.604127948937514
2024/12/21,27.0,28.568826296880125
2024/12/22,40.0,68.15140222740891
2024/12/23,66.0,53.92120639190302
2024/12/24,63.0,88.17404425151932
2024/12/25,25.0,45.499157158698814
2024/12/26,19.0,37.63679410976071
2024/12/27,39.0,30.77068728595631
2024/12/28,62.0,66.35087306624695
2024/12/29,65.0,86.01221904971712
2024/12/30,47.0,29.877440567111
